377631532,StoryBuilder for iPad,Mobile Education Store LLC,Apple App Store,iPad,Paid,2010-08-15,No,"Education, Entertainment",Yes,5653,,0.0,30074,,0.0
368727888,AutoVerbal Pro Talking Soundboard! AAC Chat App Speaks for Autism/Deaf/NonVerbal TTS Text To Speech Users: iPad & iPhone Edition,"No Tie, LLC",Apple App Store,"iPad, iPhone",Paid,2010-06-10,No,"Medical, Lifestyle",Yes,5610,,0.0,106513,,0.0
604206469,Psychology Assessments,Amanda Gates,Apple App Store,"iPad, iPhone",Paid,2013-02-21,No,"Medical, Reference",No,5516,,0.0,3727,,0.0
330964517,Pogg - kids game to learn spelling language and vocabulary such as verbs especially in slp and special education like autism and speech therapy,Ricky Vuckovic,Apple App Store,"iPad, iPhone",Paid,2009-09-18,No,"Games, Education, Educational (Games), Family (Games)",No,5186,,0.0,3490,,0.0
385227220,iDress for Weather,Pebro Productions,Apple App Store,"iPad, iPhone",Paid,2010-08-06,No,"Weather, Lifestyle",No,4729,,0.0,6010,,0.0
361747769,Game Factory HD,Bacciz,Apple App Store,"iPad, iPhone",Paid,2010-04-06,No,"Games, Education, Educational (Games)",No,4583,,0.0,5924,,0.0
451723454,Special Words – Award-wining app for Special Needs - including Down Syndrome Autism Cerebral Palsy speech delays and other learning difficulties,Special iApps,Apple App Store,"iPad, iPhone",Paid,2011-09-01,No,Education,No,4528,,0.0,38621,,0.0
476520623,Food & Life Shape Puzzle- Educational Preschool Learning Games for Kids & Toddlers,Joy Preschool Game,Apple App Store,"iPad, iPhone",Paid,2011-11-03,No,"Games, Trivia (Games), Educational (Games), Education",No,4442,,0.0,14806,,0.0
551215116,LAMP Words For Life,Prentke Romich Company,Apple App Store,iPad,Paid,2012-08-28,No,"Medical, Education",No,4365,,0.0,919012,,0.0
548622567,Cause and Effect Sensory Sound Box,Cognable,Apple App Store,"iPad, iPhone",Paid,2012-08-07,No,"Games, Music (Games), Education, Educational (Games)",No,4286,,0.0,4316,,0.0
438069999,Comprehension Therapy – listening and reading for speech therapy,Tactus Therapy Solutions Ltd.,Apple App Store,"iPad, iPhone",Paid,2011-06-14,No,"Medical, Education",No,4055,,0.0,64429,,0.0
460291615,First Phrases HD Lite,"Hamaguchi Apps for Speech, Language & Auditory Development",Apple App Store,iPad,Paid,2011-11-05,No,"Games, Education, Educational (Games)",No,4029,,0.0,2747,,0.0
450495594,See Me Go Potty English,AvaKid Productions,Apple App Store,"iPad, iPhone",Paid,2011-08-01,No,"Education, Health & Fitness",No,4018,,0.0,5440,,0.0
616179118,Stories to Tell,Anna Stam,Apple App Store,iPad,Paid,2013-05-30,No,"Education, Health & Fitness",No,3952,,0.0,16718,,0.0
620456076,Conversation Therapy - Questions for Expressive Language Pragmatics & Cognition,Tactus Therapy Solutions Ltd.,Apple App Store,"iPad, iPhone",Paid,2013-05-26,No,"Medical, Education",No,3884,,0.0,62280,,0.0
315094932,Health Remedy - Heal Using Natural Medicine,"SmartProTech LLC,",Apple App Store,"iPad, iPhone",Paid,2009-06-17,No,"Medical, Health & Fitness",No,3838,,0.0,2582,,0.0
440480280,Random Touch,Joe Scrivens,Apple App Store,"iPad, iPhone",Paid,2011-06-01,No,"Games, Education, Educational (Games), Family (Games)",No,3836,,0.0,2531,,0.0
448302323,123 Kids Fun PUZZLE BLUE - Top Educational Slide Puzzle Games for Toddlers and Preschoolers,RosMedia,Apple App Store,"iPad, iPhone",Paid,2011-07-08,No,"Games, Educational (Games), Family (Games), Entertainment",No,3682,,0.0,4187,,0.0
497577930,Learn To Talk First Words – Preschool Kindergarten Flashcards,Thunderloop,Apple App Store,"iPad, iPhone",Paid,2012-01-31,No,"Games, Education, Educational (Games), Word (Games)",No,3644,,0.0,6883,,0.0
364823150,Question Builder for iPad,Mobile Education Store LLC,Apple App Store,iPad,Paid,2010-04-01,No,"Games, Education, Educational (Games)",Yes,3633,,0.0,14420,,0.0
593958503,PUZZINGO Puzzles (Pro Edition) – Animated Kid’s & Toddlers Puzzles,"77Sparx Studio, Inc.",Apple App Store,"iPad, iPhone",Paid,2013-02-01,No,"Games, Education, Educational (Games), Puzzle (Games)",No,3544,,0.0,37399,,0.0
498646432,Touch Follow Shapes,Hatch Works Ltd,Apple App Store,"iPad, iPhone",Paid,2012-02-04,No,"Games, Education, Educational (Games), Family (Games)",No,3475,,0.0,2204,,0.0
518697520,Auditory Workout,Virtual Speech Center Inc.,Apple App Store,iPad,Paid,2012-04-20,No,"Medical, Education",No,3429,,0.0,49366,,0.0
886485093,Bloups! Intégral,Lussier Annie,Apple App Store,"iPad, iPhone",Paid,2014-06-16,No,"Games, Education, Educational (Games), Word (Games)",No,3408,,0.0,27933,,0.0
497236578,Emotions & Feelings Social Story,Touch Autism,Apple App Store,"iPad, iPhone",Paid,2012-02-01,No,"Education, Books",No,3405,,0.0,6781,,0.0
883657959,Receptive Colours,Chatterbox,Apple App Store,iPad,Paid,2014-06-06,No,"Education, Utilities",No,3316,,0.0,584,,0.0
907100287,Token Economy,Chatterbox,Apple App Store,iPad,Paid,2014-08-14,No,"Education, Utilities",No,3256,,0.0,2366,,0.0
704606893,FriendMaker,Wiley Publishing,Apple App Store,"iPad, iPhone",Paid,2013-10-09,No,Education,No,3251,,0.0,1799,,0.0
315050461,Picture Scheduler,Petr Jankuj,Apple App Store,"iPad, iPhone",Paid,2009-05-16,No,"Productivity, Lifestyle",No,3215,,0.0,6408,,0.0
405801365,Expressive Builder,Mobile Education Store LLC,Apple App Store,iPad,Paid,2010-12-15,Yes,"Games, Education",Yes,3165,,0.0,21182,,0.0
570787918,Social Skill Builder: My School Day,"Social Skill Builder, Inc.",Apple App Store,"iPad, iPhone",Paid,2012-10-25,No,"Games, Education, Educational (Games), Family (Games)",Yes,3146,,0.0,21523,,0.0
571551926,Category Therapy - Speech Rehab for Categories,Tactus Therapy Solutions Ltd.,Apple App Store,"iPad, iPhone",Paid,2012-11-11,No,"Medical, Education",No,3127,,0.0,31631,,0.0
485658095,Conversation Social Stories & Simple PECS Communication Tool,Touch Autism,Apple App Store,"iPad, iPhone",Paid,2011-12-15,No,"Education, Lifestyle",No,2879,,0.0,7464,,0.0
409539780,Autism Timer,ROUGE41,Apple App Store,"iPad, iPhone",Paid,2010-12-17,No,Health & Fitness,No,2728,,0.0,5293,,0.0
495102080,Speech With Milo - Adjectives,Doonan Speech Therapy,Apple App Store,"iPad, iPhone",Paid,2012-01-21,No,"Education, Entertainment",No,2689,,0.0,5343,,0.0
524768693,The Tree I See - Interactive Storybook,Aridan Books,Apple App Store,"iPad, iPhone",Paid,2012-05-11,No,"Education, Books",No,2650,,0.0,16,,0.0
487987912,Reading Therapy – phrase & sentence level speech therapy exercises,Tactus Therapy Solutions Ltd.,Apple App Store,"iPad, iPhone",Paid,2012-01-24,No,"Medical, Education",No,2607,,0.0,24856,,0.0
473894018,First Phrases HD,"Hamaguchi Apps for Speech, Language & Auditory Development",Apple App Store,iPad,Paid,2011-11-01,Yes,"Games, Education, Educational (Games)",Yes,2583,,0.0,27757,,0.0
472349258,Giraffe's PreSchool Playground HD,Tomato Interactive LLC,Apple App Store,iPad,Paid,2011-10-18,No,"Games, Education, Educational (Games)",No,2535,,0.0,3507,,0.0
732419715,aacorn AAC,aacorn,Apple App Store,iPad,Paid,2013-11-14,No,"Medical, Education",Yes,2515,,0.0,152531,,0.0
547939769,Autism Play,Joe Scrivens,Apple App Store,iPad,Paid,2012-08-03,No,"Education, Entertainment",No,2417,,0.0,1600,,0.0
379891874,Assistive Express,Kiat Ng,Apple App Store,"iPad, iPhone",Paid,2010-07-06,Yes,"Productivity, Lifestyle",Yes,2264,,0.0,53243,,0.0
360574688,Grace - Picture Exchange for Non-Verbal People,Steven Troughton-Smith,Apple App Store,"iPad, iPhone",Paid,2010-03-11,No,Education,Yes,2225,,0.0,43889,,0.0
524997517,Brain Works,Sensational Brain LLC,Apple App Store,"iPad, iPhone",Paid,2012-06-28,No,"Reference, Education",No,2167,,0.0,13074,,0.0
554328210,Shelby's Quest,Doodle Therapy Apps,Apple App Store,iPad,Paid,2012-09-06,No,"Medical, Education",Yes,2127,,0.0,7129,,0.0
525637590,Emotions from I Can Do Apps,"I CAN DO APPS, LLC",Apple App Store,"iPad, iPhone",Paid,2012-05-15,No,Education,Yes,2107,,0.0,4275,,0.0
494277439,Autism and PDD Reasoning and Problem Solving,Linguisystems,Apple App Store,iPad,Paid,2012-01-17,No,Education,No,2091,,0.0,21887,,0.0
348576875,Stories2Learn,MDR,Apple App Store,"iPad, iPhone",Paid,2010-01-05,No,"Education, Lifestyle",Yes,2082,,0.0,18879,,0.0
584851144,Word Retrieval,Virtual Speech Center Inc.,Apple App Store,iPad,Paid,2012-12-14,No,"Medical, Education",No,2007,,0.0,13244,,0.0
588716014,Niki Agenda,Alessandro La Rocca,Apple App Store,iPad,Paid,2013-01-03,No,"Medical, Education",No,1993,,0.0,6421,,0.0
467924373,See.Touch.Learn Pro,Brain Parade,Apple App Store,iPad,Paid,2011-10-25,Yes,"Games, Education, Educational (Games)",No,1993,,0.0,27985,,0.0
486116417,Social Skill Builder Lite,"Social Skill Builder, Inc.",Apple App Store,"iPad, iPhone",Paid,2011-12-13,Yes,"Games, Education, Educational (Games), Family (Games)",No,1977,,0.0,5036,,0.0
473779642,Potty Training Social Story,Touch Autism,Apple App Store,"iPad, iPhone",Paid,2011-11-23,No,"Education, Health & Fitness",No,1949,,0.0,5194,,0.0
420492342,Scene Speak,"Good Karma Applications, Inc",Apple App Store,iPad,Paid,2011-02-21,No,"Medical, Education",Yes,1877,,0.0,12490,,0.0
504306225,Autism and PDD Basic Questions,Linguisystems,Apple App Store,iPad,Paid,2012-02-28,No,Education,No,1869,,0.0,19495,,0.0
852210800,Niki Diary,Alessandro La Rocca,Apple App Store,iPad,Paid,2014-04-13,No,Education,No,1847,,0.0,4696,,0.0
975189305,Social Detective,"Social Skill Builder, Inc.",Apple App Store,"iPad, iPhone",Paid,2015-04-24,No,Education,No,1846,,0.0,22320,,0.0
611725294,I learn cursive writing - Audio visual & verbal method,Jean-Laurent de Morlhon,Apple App Store,"iPad, iPhone",Paid,2013-03-09,No,Education,No,1831,,0.0,3599,,0.0
424128577,Touch Trainer - Learn to use touch device via cause & effect,Touch Autism,Apple App Store,"iPad, iPhone",Paid,2011-03-11,No,"Education, Utilities",No,1821,,0.0,6066,,0.0
417882424,Picture Card Maker PLUS,Bo Innovations,Apple App Store,"iPad, iPhone",Paid,2011-03-10,No,"Education, Lifestyle",No,1808,,0.0,10696,,0.0
470081134,Verbally Premium,Intuary,Apple App Store,iPad,Paid,2011-10-25,No,"Medical, Education",No,1797,,0.0,125179,,0.0
715822409,Autistic Spectrum Digest,Shan Williams,Apple App Store,"iPad, iPhone",Paid,2013-10-15,Yes,"Magazines & Newspapers, Lifestyle",No,1726,,0.0,610,,0.0
475439817,Baby Learns Colors,Coral Technology,Apple App Store,iPad,Paid,2011-12-11,No,"Games, Education, Educational (Games)",No,1723,,0.0,1170,,0.0
472591104,EASe Personal Listening Therapy,Audioforge Labs Inc.,Apple App Store,"iPad, iPhone",Paid,2011-10-24,Yes,"Medical, Education",No,1715,,0.0,81989,,0.0
686934049,Voice Meter Pro,Peter Andrews,Apple App Store,"iPad, iPhone",Paid,2013-08-18,No,"Games, Education",No,1698,,0.0,2924,,0.0
381718345,Autism Speaking Soundboard: GuyTalk by AutoVerbal,"No Tie, LLC",Apple App Store,"iPad, iPhone",Paid,2010-07-24,No,"Education, Social Networking",No,1689,,0.0,14303,,0.0
497681489,Child Silence Timer,Keaton.com,Apple App Store,"iPad, iPhone",Paid,2012-02-06,No,"Medical, Health & Fitness",No,1666,,0.0,2226,,0.0
426041133,VAST Autism 1 - Core,SpeakinMotion,Apple App Store,"iPad, iPhone",Paid,2011-03-22,No,"Medical, Education",Yes,1660,,0.0,5748,,0.0
488600306,My Day With WH Words - A Social Story and Beginning Speech Tool,Touch Autism,Apple App Store,"iPad, iPhone",Paid,2011-12-21,No,"Education, Lifestyle",No,1647,,0.0,3276,,0.0
565022507,Go Go Games,"Go Go Games Studios, LLC",Apple App Store,iPad,Paid,2012-10-04,No,"Games, Education, Educational (Games)",Yes,1602,,0.0,4255,,0.0
692799799,Answering Therapy - Yes/No & Wh Questions for Expressive & Receptive Language,Tactus Therapy Solutions Ltd.,Apple App Store,"iPad, iPhone",Paid,2013-11-12,No,"Medical, Education",No,1599,,0.0,21788,,0.0
600492237,Autism Language Learning Series II,TalkTime Pediatric Speech Academy,Apple App Store,"iPad, iPhone",Paid,2013-02-14,No,"Medical, Education",Yes,1561,,0.0,15669,,0.0
487364947,iTouchiLearn Feelings for Preschool Kids,Staytoooned,Apple App Store,"iPad, iPhone",Paid,2011-12-15,No,"Games, Education, Educational (Games)",No,1561,,0.0,2009,,0.0
393762482,ABC - Magnetic Alphabet for Kids - Learn to write!,Dot Next,Apple App Store,"iPad, iPhone",Paid,2010-09-29,No,"Games, Education, Educational (Games), Family (Games)",No,1548,,0.0,4221,,0.0
772244049,Let's be Social: Social Skills Development,Everyday Speech,Apple App Store,iPad,Paid,2014-01-06,Yes,Education,Yes,1533,,0.0,20620,,0.0
467558411,Speech4Good - Stuttering & Speech Therapy with DAF,Balbus Speech,Apple App Store,"iPad, iPhone",Paid,2011-10-05,Yes,"Medical, Education",Yes,1530,,0.0,3409,,0.0
528569793,Communicate Easy - Autism App for iPad for Special Needs Communication,Pluja Apps Limited,Apple App Store,iPad,Paid,2012-07-17,No,"Medical, Education",No,1527,,0.0,4161,,0.0
907329432,Tobii Dynavox Compass,Tobii Dynavox LLC,Apple App Store,iPad,Paid,2014-09-03,No,"Medical, Education",No,1519,,0.0,192114,,0.0
899522586,I Can Have Conversations With You!™,"Autism Breakthrough Solutions, LLC",Apple App Store,iPad,Paid,2015-02-04,No,Education,No,1516,,0.0,21286,,0.0
355527801,First Then Visual Schedule,"Good Karma Applications, Inc",Apple App Store,"iPad, iPhone",Paid,2010-02-13,No,"Medical, Education",Yes,1515,,0.0,10292,,0.0
562791055,Count To 100!,FuzzyBees,Apple App Store,iPad,Paid,2012-10-28,No,"Games, Education, Educational (Games)",No,1508,,0.0,2079,,0.0
436101181,SpeechStickers,Seriously Sticky LLC,Apple App Store,iPad,Paid,2011-05-30,No,Education,No,1505,,0.0,15545,,0.0
800805190,HandySpeech Lite,Eric Zeiberg,Apple App Store,"iPad, iPhone",Paid,2014-04-01,No,"Medical, Productivity",No,1499,,0.0,3079,,0.0
686982582,Brainy Skills Synonyms and Antonyms,"A Brainy Choice, Inc.",Apple App Store,"iPad, iPhone",Paid,2013-08-14,No,"Games, Trivia (Games), Education, Educational (Games)",No,1457,,0.0,1010,,0.0
958063238,Lost Person Behavior,dbS Productions,Apple App Store,"iPad, iPhone",Paid,2015-02-03,No,"Reference, Productivity",Yes,1452,,0.0,9838,,0.0
751646884,Proloquo4Text - Text-based AAC,AssistiveWare,Apple App Store,"iPad, iPhone",Paid,2013-11-26,No,"Medical, Education",Yes,1441,,0.0,116567,,0.0
426201106,All About Me Storybook,"I Get It, LLC",Apple App Store,"iPad, iPhone",Paid,2011-03-22,No,"Education, Books",No,1330,,0.0,2710,,0.0
364186415,iCommunicate.,Grembe Inc.,Apple App Store,"iPad, iPhone",Paid,2010-04-01,No,"Medical, Education",No,1315,,0.0,43384,,0.0
536774628,Noah 360 - An Irresistible Interactive Children's Bible Story,"Falling Scales Media, LLC",Apple App Store,iPad,Paid,2012-07-02,No,"Games, Educational (Games), Books",No,1310,,0.0,4532,,0.0
402652939,StoryBuilder,Mobile Education Store LLC,Apple App Store,"iPad, iPhone",Paid,2010-12-03,No,"Games, Education, Educational (Games)",Yes,1297,,0.0,5148,,0.0
447038145,Beautiful Bubbles,Joe Scrivens,Apple App Store,"iPad, iPhone",Paid,2011-07-01,No,"Games, Entertainment",No,1282,,0.0,866,,0.0
516660045,Next Dollar Up,Limited Cue LLC,Apple App Store,"iPad, iPhone",Paid,2012-04-24,No,"Games, Education, Educational (Games), Simulation (Games)",No,1280,,0.0,5362,,0.0
507367145,Gabby Tabs,Tech Unlimited,Apple App Store,"iPad, iPhone",Paid,2012-03-08,No,"Medical, Education",No,1276,,0.0,2629,,0.0
324643198,iReward,Grembe Inc.,Apple App Store,"iPad, iPhone",Paid,2009-07-31,No,"Education, Lifestyle",Yes,1268,,0.0,2519,,0.0
498640017,Fun & Functional,Smarty Ears,Apple App Store,"iPad, iPhone",Paid,2012-02-10,No,"Games, Education, Educational (Games), Word (Games)",No,1252,,0.0,8193,,0.0
513666306,i Create... Social Skills Stories,"I Get It, LLC",Apple App Store,"iPad, iPhone",Paid,2012-04-03,No,"Education, Books",No,1252,,0.0,4318,,0.0
502043039,Talk'n Photos,Intermediate District 287,Apple App Store,"iPad, iPhone",Paid,2012-02-20,No,Education,No,1251,,0.0,2558,,0.0
523056642,Emotion Detective,InGenius Labs / Brooke Purslowe Psychology,Apple App Store,iPad,Paid,2012-05-13,No,Education,No,1235,,0.0,5604,,0.0
853783875,Social Norms,Virtual Speech Center Inc.,Apple App Store,"iPad, iPhone",Paid,2014-04-15,No,"Medical, Education",No,1222,,0.0,6970,,0.0
848974713,Bud’s First English Words - Vocabulary Builder Reading Game Picture Dictionary & Learning activities for Preschool Toddlers,Nimble Minds LLC,Apple App Store,"iPad, iPhone",Paid,2014-04-11,No,"Games, Education, Educational (Games), Word (Games)",No,1222,,0.0,3188,,0.0
497843880,Tell Me About It!,"Different Roads to Learning, Inc.",Apple App Store,"iPad, iPhone",Paid,2012-02-01,No,"Games, Education, Educational (Games)",Yes,1221,,0.0,2513,,0.0
392874005,My Healthy Smile,Fraser,Apple App Store,"iPad, iPhone",Paid,2010-10-02,No,"Education, Health & Fitness",No,1191,,0.0,1655,,0.0
416436888,TalkBoard,Mark Ashley,Apple App Store,"iPad, iPhone",Paid,2011-01-28,No,"Medical, Education",No,1184,,0.0,13946,,0.0
476042080,Diary Journal Pro HD- Personalize & secure the video voice record text photo mood event place. Best daily planner app for iPad,Sulaba Inc,Apple App Store,iPad,Paid,2011-11-11,No,"Food & Drink, Lifestyle",No,1176,,0.0,3858,,0.0
547337730,Sequences for Kids,Club LIA,Apple App Store,"iPad, iPhone",Paid,2012-08-10,Yes,"Games, Education, Educational (Games)",Yes,1174,,0.0,3415,,0.0
529098696,NovoPsych Psychometrics,NovoPsych Pty Ltd,Apple App Store,iPad,Paid,2012-06-15,No,"Medical, Health & Fitness",No,1143,,0.0,23317,,0.0
590211309,Melodic Based Communication Therapy,Givona Sandiford,Apple App Store,"iPad, iPhone",Paid,2012-12-31,No,"Education, Lifestyle",No,1138,,0.0,1696,,0.0
578945274,My First Voice 2.i,"Special Learning, Inc.",Apple App Store,iPad,Paid,2012-11-20,No,Education,No,1127,,0.0,126,,0.0
454893566,Homeopathy For Autism,"Aerende, Inc.",Apple App Store,"iPad, iPhone",Paid,2011-11-29,No,"Medical, Health & Fitness",No,1121,,0.0,7568,,0.0
397697344,Diary Journal - Easy & Best Voice Record Meeting Notes Vault Private Events Own Picture Background & Social Buzz,Sulaba Inc,Apple App Store,iPad,Paid,2010-10-19,No,"Food & Drink, Lifestyle",No,1108,,0.0,2170,,0.0
552189725,Wait Timer – Social Story & Visual Timer Tool,Touch Autism,Apple App Store,"iPad, iPhone",Paid,2012-09-05,No,"Education, Utilities",No,1090,,0.0,2266,,0.0
520043313,TalkTablet US - Symbol based AAC/Speech for autism aphasia and other communication disorders,"Gus Communications, Inc.",Apple App Store,"iPad, iPhone",Paid,2012-04-19,Yes,"Medical, Education",No,1084,,0.0,65503,,0.0
340814570,Voice4u JP 会話支援アプリ (日本語版),Spectrum Visions,Apple App Store,"iPad, iPhone",Paid,2009-11-25,No,"Medical, Education",No,1068,,0.0,43057,,0.0
875998338,Inference Ace: Reading Comprehension Skills & Practice for Struggling Readers - Common Core Aligned: School Edition,Janine Toole,Apple App Store,"iPad, iPhone",Paid,2014-05-21,No,"Games, Education, Educational (Games), Family (Games)",No,1065,,0.0,3770,,0.0
866965757,Bud's Rhyming Words - Kids learn word families CVC short & long vowel words,Nimble Minds LLC,Apple App Store,"iPad, iPhone",Paid,2014-06-25,No,"Games, Education, Educational (Games), Word (Games)",No,1065,,0.0,2885,,0.0
943521786,Animal sounds and photos for kids and babies - Touch to hear and learn animals sound and names,Kidstatic Apps ApS,Apple App Store,"iPad, iPhone",Paid,2014-11-25,No,"Education, Books",No,1062,,0.0,1405,,0.0
597667816,Brainy Skills WH Game,"A Brainy Choice, Inc.",Apple App Store,"iPad, iPhone",Paid,2013-02-03,No,"Games, Trivia (Games), Education, Educational (Games)",No,1059,,0.0,736,,0.0
522989729,Training Faces,Training With Gaming Inc.,Apple App Store,"iPad, iPhone",Paid,2012-05-04,No,"Games, Education, Educational (Games)",No,1048,,0.0,2114,,0.0
360577727,Question Builder,Mobile Education Store LLC,Apple App Store,"iPad, iPhone",Paid,2010-03-09,No,"Games, Education, Educational (Games)",Yes,1040,,0.0,4146,,0.0
456376682,Knock Knock Numbers -  Joke Telling and Conversations Tool for Autism Aspergers Down Syndrome & Special Education,Touch Autism,Apple App Store,"iPad, iPhone",Paid,2011-08-19,No,"Games, Education, Educational (Games)",No,1030,,0.0,2135,,0.0
988655193,Listening Power Preschool Lite HD,"Hamaguchi Apps for Speech, Language & Auditory Development",Apple App Store,iPad,Paid,2015-05-11,No,Education,No,1011,,0.0,696,,0.0
443078666,ABC Phonics Long Vowel Words,Abitalk Incorporated,Apple App Store,"iPad, iPhone",Paid,2011-06-14,No,"Games, Education, Educational (Games)",No,993,,0.0,1991,,0.0
893897291,Happy Community,協康會,Apple App Store,iPad,Paid,2014-08-25,No,Education,No,983,,0.0,69,,0.0
470938198,Natural Home Remedies for all Health Problems,"SmartProTech LLC,",Apple App Store,iPad,Paid,2011-10-13,No,"Health & Fitness, Lifestyle",No,970,,0.0,1355,,0.0
604097479,Verbal Reasoning,Virtual Speech Center Inc.,Apple App Store,iPad,Paid,2013-02-21,No,"Medical, Education",No,965,,0.0,8009,,0.0
768732206,Happy Geese Full,Appically,Apple App Store,iPad,Paid,2013-12-29,No,"Games, Education, Dice (Games), Family (Games)",No,965,,0.0,1958,,0.0
